Feature,TP,FP,TN,FN,p value
UTP14A,2,3,27,6,0.27930717094803864
DCAF8L2,8,16,14,0,0.016784936339515437
AL450442.1,5,14,16,3,0.6927954347309196
CDO1,3,2,28,5,0.052826820628678335
MYL6P1,1,4,26,7,1.0
TMBIM4,2,4,26,6,0.5870410235735337
TRAPPC10,3,3,27,5,0.0940050661412895
AL356010.2,3,3,27,5,0.0940050661412895
AK2,1,9,21,7,0.6533315044250843
OGFR,3,2,28,5,0.052826820628678335
LINC01677,3,13,17,5,1.0
RASGRF1,2,6,24,6,1.0
USP44,0,5,25,8,0.5632164672412358
BCL9L,4,1,29,4,0.004295316988815445
PPP1R26-AS1,3,3,27,5,0.0940050661412895
GPRIN3,2,7,23,6,1.0
SPRED1,3,5,25,5,0.3269989799501434
GPC3,4,21,9,4,0.40681168534958595
HADHA,3,4,26,5,0.14612128311818728
TP63,6,8,22,2,0.03373317390095586
LINC00473,6,9,21,2,0.03907735259477998
PIGL,4,6,24,4,0.1700531324020792
AP003393.1,4,4,26,4,0.04413040688382748
C21orf62-AS1,6,6,24,2,0.006571861984825153
FAM212B,6,0,30,2,1.0142425003106176e-05
CADM2,8,26,4,0,0.5599810336652447
AC008938.1,0,5,25,8,0.5632164672412358
SLC39A12,4,14,16,4,1.0
AC116359.1,0,5,25,8,0.5632164672412358
LNPEP,2,4,26,6,0.5870410235735337
C1GALT1,5,0,30,3,0.00011156667503416735
PSME4,5,7,23,3,0.0806253672028167
NRIP2,0,5,25,8,0.5632164672412358
AC006947.1,0,5,25,8,0.5632164672412358
PRKD2,1,6,24,7,1.0
GUSBP3,4,4,26,4,0.04413040688382748
AL392023.2,2,4,26,6,0.5870410235735337
TMPRSS12,0,8,22,8,0.163813577975168
N4BP2L2,2,7,23,6,1.0
C8A,2,4,26,6,0.5870410235735337
FO680682.1,2,4,26,6,0.5870410235735337
NGEF,3,6,24,5,0.3630773851486934
LINC01646,4,5,25,4,0.07132797387965682
FBXO42,4,3,27,4,0.02451677683875827
LINC00587,5,19,11,3,1.0
INTS3,4,5,25,4,0.07132797387965682
GUCY1B1,3,2,28,5,0.052826820628678335
LSM3,2,3,27,6,0.27930717094803864
SPANXC,4,6,24,4,0.1700531324020792
AC073525.1,2,8,22,6,1.0
FAF2,1,4,26,7,1.0
RNF144A,4,6,24,4,0.1700531324020792
N4BP2,2,3,27,6,0.27930717094803864
DUXAP9,2,7,23,6,1.0
PDE4C,2,4,26,6,0.5870410235735337
EEF1E1,3,2,28,5,0.052826820628678335
AC091212.1,5,11,19,3,0.24312357898695747
AL590705.5,4,6,24,4,0.1700531324020792
PSMB4,3,4,26,5,0.14612128311818728
CSF3R,2,5,25,6,0.6236050996112921
AC009729.1,1,4,26,7,1.0
AC012519.1,3,6,24,5,0.3630773851486934
FBXL17,8,15,15,0,0.013184211875912673
HNF4A-AS1,2,3,27,6,0.27930717094803864
TBX4,3,3,27,5,0.0940050661412895
AKAP9,4,6,24,4,0.1700531324020792
AL136418.1,2,4,26,6,0.5870410235735337
LINC01075,3,3,27,5,0.0940050661412895
LINC01989,0,6,24,8,0.3090878663634098
SPATA17,6,10,20,2,0.049774932227743665
ACE2,2,3,27,6,0.27930717094803864
RASEF,3,3,27,5,0.0940050661412895
RASGRF2,4,10,20,4,0.43317561044516156
AC145124.1,2,3,27,6,0.27930717094803864
GDPD4,2,6,24,6,1.0
HS3ST3A1,3,7,23,5,0.4112138249759355
IFT88,4,11,19,4,0.6869283894900606
ATP8B4,4,12,18,4,0.6984460741576514
CSGALNACT2,4,10,20,4,0.43317561044516156
NASP,2,5,25,6,0.6236050996112921
STEAP4,1,4,26,7,1.0
FAM90A18P,2,4,26,6,0.5870410235735337
TMEM45A,5,6,24,3,0.031134525117347517
ZMAT1,6,7,23,2,0.011430410736313054
BCHE,5,14,16,3,0.6927954347309196
C14orf39,5,10,20,3,0.2230247075198644
STPG2-AS1,3,10,20,5,1.0
SPRN,6,8,22,2,0.03373317390095586
ZBTB20,8,20,10,0,0.08212996323452751
NCOR1,6,6,24,2,0.006571861984825153
AC023034.1,5,6,24,3,0.031134525117347517
AL669831.3,4,8,22,4,0.2319489168585348
RIC8B,3,5,25,5,0.3269989799501434
BBS9,8,9,21,0,0.0004971015157772382
LINC02384,3,8,22,5,0.6670881907574223
RNU6-241P,1,5,25,7,1.0
WAPL,6,1,29,2,6.719356564557807e-05
VSIG1,2,4,26,6,0.5870410235735337
AC087883.1,5,2,28,3,0.001997423824049215
AC084032.1,0,6,24,8,0.3090878663634098
DUSP10,4,9,21,4,0.40681168534958634
PABPC1P13,3,2,28,5,0.052826820628678335
GZMAP1,2,3,27,6,0.27930717094803864
AC018616.1,4,6,24,4,0.1700531324020792
FGD5,6,11,19,2,0.10657578399513885
MOB2,3,2,28,5,0.052826820628678335
KIF17,2,9,21,6,1.0
SPATA6,3,7,23,5,0.4112138249759355
AC092821.1,2,3,27,6,0.27930717094803864
LINC01493,3,7,23,5,0.4112138249759355
RPS3,3,2,28,5,0.052826820628678335
GLIS1,4,11,19,4,0.6869283894900606
PARG,5,3,27,3,0.004903146793689084
CTNNBL1,4,7,23,4,0.19495871583158175
TAS2R43,1,6,24,7,1.0
DESI1,3,2,28,5,0.052826820628678335
AC018717.1,0,5,25,8,0.5632164672412358
PCDHA10,4,10,20,4,0.43317561044516156
GAB2,5,8,22,3,0.0940763493944359
PKLR,3,8,22,5,0.6670881907574223
IGHVII-30-1,2,5,25,6,0.6236050996112921
AL355488.1,0,5,25,8,0.5632164672412358
RNU6-12P,0,6,24,8,0.3090878663634098
ASTN2-AS1,3,5,25,5,0.3269989799501434
TRGV3,2,7,23,6,1.0
B3GNTL1,4,7,23,4,0.19495871583158175
AL356022.1,1,6,24,7,1.0
SUSD4,4,14,16,4,1.0
CD96,8,15,15,0,0.013184211875912673
ERC2,6,19,11,2,0.6892823113735927
BNIP3P4,3,2,28,5,0.052826820628678335
DGLUCY,6,11,19,2,0.10657578399513885
PAWR,2,8,22,6,1.0
PRKG1-AS1,4,9,21,4,0.40681168534958634
AC004494.1,1,4,26,7,1.0
ATP6AP2,3,2,28,5,0.052826820628678335
TMEM186,1,4,26,7,1.0
LINC01722,5,6,24,3,0.031134525117347517
AC082651.4,1,4,26,7,1.0
SLC36A2,1,4,26,7,1.0
SAG,4,4,26,4,0.04413040688382748
SLC25A5P4,0,6,24,8,0.3090878663634098
ADAMTS17,6,16,14,2,0.4262098911055281
ZNF569,3,6,24,5,0.3630773851486934
C1S,4,1,29,4,0.004295316988815445
LINC00334,3,8,22,5,0.6670881907574223
TRIM48,4,2,28,4,0.011648575116067416
AC068533.3,2,9,21,6,1.0
CAMK1G,5,1,29,3,0.0006186879251894765
C18orf63,4,7,23,4,0.19495871583158175
SLC47A1,6,2,28,2,0.000253990042265285
AC006299.1,4,6,24,4,0.1700531324020792
ERI1,2,8,22,6,1.0
PYGB,4,4,26,4,0.04413040688382748
ABCC13,6,13,17,2,0.23198858682729717
HNF4G,5,20,10,3,1.0
RNA5SP50,1,6,24,7,1.0
ICE1,3,6,24,5,0.3630773851486934
CBFA2T3,5,6,24,3,0.031134525117347517
FBXO4,5,3,27,3,0.004903146793689084
AP000233.2,0,7,23,8,0.30743338328477654
NLGN1,6,24,6,2,1.0
PLEKHD1,3,7,23,5,0.4112138249759355
AC099792.1,6,11,19,2,0.10657578399513885
CYP4F29P,2,4,26,6,0.5870410235735337
PLAT,6,2,28,2,0.000253990042265285
AC004870.2,4,2,28,4,0.011648575116067416
CYP7A1,1,6,24,7,1.0
RBPMS,4,9,21,4,0.40681168534958634
MEIOC,3,4,26,5,0.14612128311818728
TRIM33,6,7,23,2,0.011430410736313054
UBE2V2,3,2,28,5,0.052826820628678335
CTNNA3,8,28,2,0,1.0
PPP1R3E,4,1,29,4,0.004295316988815445
LINC01811,6,26,4,2,0.5870410235735335
LINC01363,0,7,23,8,0.30743338328477654
LINC01441,2,9,21,6,1.0
AL607077.1,2,7,23,6,1.0
IQSEC1,4,3,27,4,0.02451677683875827
LINC01266,7,21,9,1,0.6533315044250843
PHF3,2,12,18,6,0.6836328988531146
ADAM18,2,4,26,6,0.5870410235735337
CTTNBP2NL,4,1,29,4,0.004295316988815445
AC007128.2,2,6,24,6,1.0
KCNE5,4,1,29,4,0.004295316988815445
NUTM1,0,5,25,8,0.5632164672412358
DNAJC12,2,3,27,6,0.27930717094803864
AC109309.1,2,4,26,6,0.5870410235735337
HCK,4,2,28,4,0.011648575116067416
AL137005.1,3,6,24,5,0.3630773851486934
NFAM1,4,4,26,4,0.04413040688382748
AC008440.1,3,2,28,5,0.052826820628678335
AC093879.2,0,7,23,8,0.30743338328477654
SPATA31C1,0,5,25,8,0.5632164672412358
LINC00887,5,0,30,3,0.00011156667503416735
TRMT2B-AS1,4,6,24,4,0.1700531324020792
ARSJ,6,3,27,2,0.0007189057174076666
RNU6-417P,5,0,30,3,0.00011156667503416735
AC100860.1,0,5,25,8,0.5632164672412358
GPATCH4,2,3,27,6,0.27930717094803864
AC084871.2,1,4,26,7,1.0
LINC01340,6,11,19,2,0.10657578399513885
SLC2A2,0,5,25,8,0.5632164672412358
LINC01898,2,4,26,6,0.5870410235735337
C3orf70,3,9,21,5,0.6892823113735946
IPO7,3,5,25,5,0.3269989799501434
AC106881.1,1,4,26,7,1.0
RTN2,4,2,28,4,0.011648575116067416
TMEM104,4,4,26,4,0.04413040688382748
TMIGD3,5,1,29,3,0.0006186879251894765
RS1,4,2,28,4,0.011648575116067416
NQO1,2,4,26,6,0.5870410235735337
PRKACB,4,2,28,4,0.011648575116067416
CAMK4,8,12,18,0,0.0034706724010628957
GABRB1,8,26,4,0,0.5599810336652447
LINC02072,0,5,25,8,0.5632164672412358
AC106892.1,3,6,24,5,0.3630773851486934
NRAP,3,2,28,5,0.052826820628678335
WDFY4,6,10,20,2,0.049774932227743665
PRLR,6,10,20,2,0.049774932227743665
AC021517.1,2,6,24,6,1.0
DPP3P2,2,4,26,6,0.5870410235735337
CDH18,6,28,2,2,0.18871503082029437
CHD1,1,4,26,7,1.0
TPK1,5,17,13,3,1.0
KITLG,2,8,22,6,1.0
OR1C1,1,4,26,7,1.0
EIF4E3,3,4,26,5,0.14612128311818728
CPNE5,5,3,27,3,0.004903146793689084
SLC6A2,4,3,27,4,0.02451677683875827
PHF8,4,8,22,4,0.2319489168585348
RNU6-504P,1,4,26,7,1.0
UBE2G1,3,5,25,5,0.3269989799501434
CRIP3,3,2,28,5,0.052826820628678335
L1CAM,1,8,22,7,0.6503169957679114
OR7D1P,2,4,26,6,0.5870410235735337
SCN9A,3,18,12,5,0.425774748355394
ARHGAP17,4,3,27,4,0.02451677683875827
AOC1,4,1,29,4,0.004295316988815445
EHBP1,4,16,14,4,1.0
SEC61A2,1,5,25,7,1.0
AL035427.1,4,7,23,4,0.19495871583158175
AC092131.1,4,17,13,4,1.0
PROM1,6,7,23,2,0.011430410736313054
AC004053.1,4,21,9,4,0.40681168534958595
CSNK1E,7,8,22,1,0.003158056688467159
TPR,4,5,25,4,0.07132797387965682
BCL11B,6,6,24,2,0.006571861984825153
AC111149.1,2,3,27,6,0.27930717094803864
EPN2,5,4,26,3,0.010133448139040891
CEP83,4,8,22,4,0.2319489168585348
ARHGEF28,4,8,22,4,0.2319489168585348
GNAI2P1,6,0,30,2,1.0142425003106176e-05
AP003730.2,4,8,22,4,0.2319489168585348
WFDC11,3,3,27,5,0.0940050661412895
MAGEB6,3,5,25,5,0.3269989799501434
GRHL2,4,9,21,4,0.40681168534958634
GPR85,2,4,26,6,0.5870410235735337
FAM110A,4,1,29,4,0.004295316988815445
AP005117.1,4,2,28,4,0.011648575116067416
UBOX5-AS1,3,2,28,5,0.052826820628678335
EFCAB10,4,2,28,4,0.011648575116067416
CACNA1C-AS1,0,5,25,8,0.5632164672412358
MINCR,1,4,26,7,1.0
LINC00200,2,4,26,6,0.5870410235735337
ST14,4,2,28,4,0.011648575116067416
AC104574.2,4,14,16,4,1.0
MEP1A,4,4,26,4,0.04413040688382748
AC096576.2,5,5,25,3,0.01857407237912584
MAP4,4,8,22,4,0.2319489168585348
BMPR2,6,10,20,2,0.049774932227743665
TMEM189,6,2,28,2,0.000253990042265285
ACTR10,3,3,27,5,0.0940050661412895
ATG5,4,6,24,4,0.1700531324020792
MIR190B,3,2,28,5,0.052826820628678335
KDM5B,4,11,19,4,0.6869283894900606
LINC01845,2,5,25,6,0.6236050996112921
AC133065.1,2,4,26,6,0.5870410235735337
AL136988.1,3,2,28,5,0.052826820628678335
PI4KA,5,8,22,3,0.0940763493944359
AC019211.1,6,20,10,2,1.0
SCEL,2,5,25,6,0.6236050996112921
AC073578.1,1,4,26,7,1.0
EXT1,8,9,21,0,0.0004971015157772382
HERC1,4,5,25,4,0.07132797387965682
VPS4B,2,4,26,6,0.5870410235735337
ZNF233,2,3,27,6,0.27930717094803864
AC110275.1,3,4,26,5,0.14612128311818728
SHISAL1,2,8,22,6,1.0
AC069114.1,2,14,16,6,0.42620989110552854
PRAC2,0,6,24,8,0.3090878663634098
RPS6KA5,4,14,16,4,1.0
LINC01410,2,4,26,6,0.5870410235735337
HNRNPU,2,4,26,6,0.5870410235735337
PIM2,2,6,24,6,1.0
KRCC1,1,4,26,7,1.0
MIR4710,0,5,25,8,0.5632164672412358
CD36,8,12,18,0,0.0034706724010628957
AC009387.1,1,4,26,7,1.0
TAT-AS1,0,5,25,8,0.5632164672412358
MARCH10,4,3,27,4,0.02451677683875827
ZNF804A,8,18,12,0,0.038517944689921244
COPA,5,1,29,3,0.0006186879251894765
AC006148.1,6,19,11,2,0.6892823113735927
MSH4,4,10,20,4,0.43317561044516156
GPCPD1,3,7,23,5,0.4112138249759355
DEUP1,2,10,20,6,1.0
RNU6-1049P,1,7,23,7,0.6600304125521346
AC007422.2,3,8,22,5,0.6670881907574223
C4orf51,2,5,25,6,0.6236050996112921
C8orf44,1,4,26,7,1.0
NTN4,4,5,25,4,0.07132797387965682
CFTR,5,11,19,3,0.24312357898695747
TXNDC15,7,0,30,1,6.339015626941335e-07
GEMIN8P2,2,3,27,6,0.27930717094803864
RNU6-1131P,1,4,26,7,1.0
AL157702.2,2,4,26,6,0.5870410235735337
AC010646.1,4,5,25,4,0.07132797387965682
ASB4,3,4,26,5,0.14612128311818728
PXT1,2,5,25,6,0.6236050996112921
AC025470.2,3,5,25,5,0.3269989799501434
AC009135.1,1,5,25,7,1.0
OR4M1,3,4,26,5,0.14612128311818728
AC016933.1,3,3,27,5,0.0940050661412895
DCHS1,5,0,30,3,0.00011156667503416735
DNAH6,6,12,18,2,0.11714353649837526
AC073062.1,0,8,22,8,0.163813577975168
AC109492.1,4,6,24,4,0.1700531324020792
NECAB2,2,4,26,6,0.5870410235735337
AC007402.1,8,24,6,0,0.3090878663634093
LRFN5,8,17,13,0,0.03354692953214874
PCBP3,4,12,18,4,0.6984460741576514
ROR2,8,13,17,0,0.004658154063926565
OR9Q1,3,7,23,5,0.4112138249759355
PIK3C2A,4,3,27,4,0.02451677683875827
AC037486.1,5,10,20,3,0.2230247075198644
NUMA1,6,3,27,2,0.0007189057174076666
AC104109.4,4,7,23,4,0.19495871583158175
PDE7B,6,6,24,2,0.006571861984825153
FAM184A,4,12,18,4,0.6984460741576514
VAX2,3,4,26,5,0.14612128311818728
L1TD1,4,4,26,4,0.04413040688382748
AL365258.2,2,3,27,6,0.27930717094803864
PGM5,5,9,21,3,0.11659122420133158
MYRIP,6,17,13,2,0.439766591719054
AC092902.2,3,6,24,5,0.3630773851486934
SNX2,4,5,25,4,0.07132797387965682
KLB,4,6,24,4,0.1700531324020792
CIC,2,4,26,6,0.5870410235735337
LIMK2,3,4,26,5,0.14612128311818728
FREM1,3,6,24,5,0.3630773851486934
LAS1L,3,5,25,5,0.3269989799501434
ZNF544,2,4,26,6,0.5870410235735337
AC243967.2,5,3,27,3,0.004903146793689084
SSPN,6,11,19,2,0.10657578399513885
KIAA1549L,3,9,21,5,0.6892823113735946
PQLC2L,4,8,22,4,0.2319489168585348
AC005009.2,3,3,27,5,0.0940050661412895
AC093752.1,4,4,26,4,0.04413040688382748
ANKRD31,3,3,27,5,0.0940050661412895
ENPEP,5,7,23,3,0.0806253672028167
AC073325.1,6,8,22,2,0.03373317390095586
AL451137.1,4,1,29,4,0.004295316988815445
PSG1,3,3,27,5,0.0940050661412895
CYTH1,4,2,28,4,0.011648575116067416
RASGEF1A,4,10,20,4,0.43317561044516156
LINC01440,5,17,13,3,1.0
LRAT,5,11,19,3,0.24312357898695747
ADGRF5,4,8,22,4,0.2319489168585348
CDRT1,4,6,24,4,0.1700531324020792
LDHAL6A,3,3,27,5,0.0940050661412895
ARID5B,4,7,23,4,0.19495871583158175
TGFB2,4,6,24,4,0.1700531324020792
LINC02206,2,4,26,6,0.5870410235735337
OLIG3,3,2,28,5,0.052826820628678335
FUNDC2,1,5,25,7,1.0
RBM28,4,4,26,4,0.04413040688382748
TUB,3,2,28,5,0.052826820628678335
AC069368.1,5,4,26,3,0.010133448139040891
SLC14A2,6,14,16,2,0.23840849647301274
LINC01856,5,4,26,3,0.010133448139040891
PLG,5,7,23,3,0.0806253672028167
GLTPD2,3,3,27,5,0.0940050661412895
CIITA,5,2,28,3,0.001997423824049215
MED15,3,2,28,5,0.052826820628678335
SLC7A11,4,5,25,4,0.07132797387965682
PTAFR,3,2,28,5,0.052826820628678335
AC004063.1,2,5,25,6,0.6236050996112921
ADGRL2,6,16,14,2,0.4262098911055281
LINC01476,3,4,26,5,0.14612128311818728
CCDC172,3,3,27,5,0.0940050661412895
PNOC,4,1,29,4,0.004295316988815445
AC013799.1,4,2,28,4,0.011648575116067416
AL356804.1,3,2,28,5,0.052826820628678335
AP001117.1,3,4,26,5,0.14612128311818728
KMO,3,4,26,5,0.14612128311818728
MCTP1,4,24,6,4,0.17005313240207917
C2orf50,4,2,28,4,0.011648575116067416
PHF6,4,4,26,4,0.04413040688382748
IGSF1,3,8,22,5,0.6670881907574223
ATP11A,2,10,20,6,1.0
ADGRG7,3,6,24,5,0.3630773851486934
GALNT9,4,6,24,4,0.1700531324020792
TTC1,4,2,28,4,0.011648575116067416
AC023905.1,2,4,26,6,0.5870410235735337
ZNF677,4,2,28,4,0.011648575116067416
LINC01931,1,7,23,7,0.6600304125521346
TMBIM6,3,5,25,5,0.3269989799501434
LINC01234,4,10,20,4,0.43317561044516156
SHB,6,6,24,2,0.006571861984825153
ULK4,5,16,14,3,0.708726321629548
FAM155A,6,23,7,2,1.0
OR6N1,0,5,25,8,0.5632164672412358
LINC01720,7,24,6,1,1.0
PACRG,6,22,8,2,1.0
UGP2,0,7,23,8,0.30743338328477654
L3MBTL3,3,3,27,5,0.0940050661412895
PDAP1,2,4,26,6,0.5870410235735337
TMEM135,6,6,24,2,0.006571861984825153
CATSPERD,3,5,25,5,0.3269989799501434
ZPBP,6,20,10,2,1.0
ATG7,4,5,25,4,0.07132797387965682
MIR217HG,1,12,18,7,0.2218606802148198
PZP,1,6,24,7,1.0
AL049844.1,4,7,23,4,0.19495871583158175
SIPA1L3,4,15,15,4,1.0
CCDC80,1,8,22,7,0.6503169957679114
SPOP,4,2,28,4,0.011648575116067416
LINC01611,6,16,14,2,0.4262098911055281
RNU6-290P,1,4,26,7,1.0
PTPA,4,3,27,4,0.02451677683875827
LINC01320,4,2,28,4,0.011648575116067416
RNF145,6,1,29,2,6.719356564557807e-05
SLC6A12,0,5,25,8,0.5632164672412358
TCIM,0,5,25,8,0.5632164672412358
AHCYL2,4,13,17,4,1.0
DDC,6,6,24,2,0.006571861984825153
LCMT1,5,4,26,3,0.010133448139040891
LINC01892,2,6,24,6,1.0
AL645465.1,1,5,25,7,1.0
CERKL,3,5,25,5,0.3269989799501434
NR3C2,5,8,22,3,0.0940763493944359
U91328.2,3,2,28,5,0.052826820628678335
GJB7,1,5,25,7,1.0
RN7SL404P,4,2,28,4,0.011648575116067416
AL589740.1,6,26,4,2,0.5870410235735335
BACE2,3,3,27,5,0.0940050661412895
CEP112,8,8,22,0,0.0002631713907055973
VNN1,2,3,27,6,0.27930717094803864
COLQ,6,7,23,2,0.011430410736313054
C9orf3,8,10,20,0,0.0008947827283990269
AF067845.1,0,8,22,8,0.163813577975168
KCNT2,8,19,11,0,0.07653159001406282
SLC35F3,6,20,10,2,1.0
FAM19A1,6,19,11,2,0.6892823113735927
TMX3,4,9,21,4,0.40681168534958634
IQCA1,7,10,20,1,0.013009459528984156
PDP2,2,5,25,6,0.6236050996112921
LINGO2,7,25,5,1,1.0
MAST4,8,11,19,0,0.0030910676071966483
AC079313.1,3,7,23,5,0.4112138249759355
LINC00313,4,2,28,4,0.011648575116067416
SBNO1,4,2,28,4,0.011648575116067416
KLRK1,1,5,25,7,1.0
C12orf45,4,9,21,4,0.40681168534958634
DPYS,6,12,18,2,0.11714353649837526
KLHDC4,6,2,28,2,0.000253990042265285
C1QTNF9B,1,5,25,7,1.0
AL359736.1,4,10,20,4,0.43317561044516156
SNRPGP6,1,6,24,7,1.0
AC017091.1,3,16,14,5,0.6927954347309196
AC087672.2,4,2,28,4,0.011648575116067416
ITCH,6,4,26,2,0.0016928238989559292
IGF2BP3,4,10,20,4,0.43317561044516156
AC111194.2,2,7,23,6,1.0
LINC00698,4,15,15,4,1.0
ITIH2,1,6,24,7,1.0
LINC02005,2,5,25,6,0.6236050996112921
LINC02163,3,3,27,5,0.0940050661412895
AC109460.2,0,6,24,8,0.3090878663634098
RHOQP1,3,2,28,5,0.052826820628678335
PLA2G4A,6,5,25,2,0.0035015290932598536
AL513348.1,1,4,26,7,1.0
ZNF767P,2,4,26,6,0.5870410235735337
AC092650.1,6,14,16,2,0.23840849647301274
SPEF2,4,6,24,4,0.1700531324020792
ST3GAL3,6,3,27,2,0.0007189057174076666
TPX2,1,7,23,7,0.6600304125521346
ATP13A4,6,16,14,2,0.4262098911055281
MCRS1,2,4,26,6,0.5870410235735337
HACD2,3,8,22,5,0.6670881907574223
SORD,2,4,26,6,0.5870410235735337
COPB2,0,5,25,8,0.5632164672412358
AC064807.1,3,3,27,5,0.0940050661412895
SLC7A11-AS1,4,7,23,4,0.19495871583158175
KIF2C,2,4,26,6,0.5870410235735337
CYP4F24P,1,5,25,7,1.0
LRRC40,4,1,29,4,0.004295316988815445
SEPT7,2,5,25,6,0.6236050996112921
AL121761.1,2,9,21,6,1.0
AP002986.1,4,5,25,4,0.07132797387965682
CATSPERE,4,12,18,4,0.6984460741576514
FBXO21,4,2,28,4,0.011648575116067416
SLC2A12,4,11,19,4,0.6869283894900606
DDX11,6,9,21,2,0.03907735259477998
LINC00877,4,10,20,4,0.43317561044516156
TRIM2,3,3,27,5,0.0940050661412895
MUC16,5,5,25,3,0.01857407237912584
OSTM1-AS1,2,4,26,6,0.5870410235735337
MTATP6P1,0,5,25,8,0.5632164672412358
AC008802.1,3,2,28,5,0.052826820628678335
PATL1,0,6,24,8,0.3090878663634098
SULT2B1,2,3,27,6,0.27930717094803864
ATL2,4,4,26,4,0.04413040688382748
SYNPR,8,17,13,0,0.03354692953214874
LINC01527,2,7,23,6,1.0
KDM6A,4,8,22,4,0.2319489168585348
GOSR2,3,6,24,5,0.3630773851486934
COX7B,2,5,25,6,0.6236050996112921
CD8B,4,7,23,4,0.19495871583158175
NRP2,4,2,28,4,0.011648575116067416
GNB1,4,1,29,4,0.004295316988815445
PDCL3P6,3,3,27,5,0.0940050661412895
AC132825.3,1,5,25,7,1.0
ANKRD27,2,5,25,6,0.6236050996112921
IGKV6D-41,2,5,25,6,0.6236050996112921
LINC02320,5,6,24,3,0.031134525117347517
HTR4,5,11,19,3,0.24312357898695747
RNF220,6,13,17,2,0.23198858682729717
ABCC9,3,7,23,5,0.4112138249759355
IFT52,3,3,27,5,0.0940050661412895
AP001533.1,3,9,21,5,0.6892823113735946
TNFRSF21,2,4,26,6,0.5870410235735337
CUL4AP1,5,2,28,3,0.001997423824049215
LINC02149,2,5,25,6,0.6236050996112921
PRSS51,3,7,23,5,0.4112138249759355
DSG2,2,5,25,6,0.6236050996112921
IGDCC4,3,2,28,5,0.052826820628678335
AP000146.1,4,3,27,4,0.02451677683875827
EMBP1,2,5,25,6,0.6236050996112921
IQSEC2,3,7,23,5,0.4112138249759355
SULT1A4,3,2,28,5,0.052826820628678335
ALDH1A1,2,5,25,6,0.6236050996112921
DSCAM-IT1,2,3,27,6,0.27930717094803864
MIR4427,3,3,27,5,0.0940050661412895
KCNH6,3,2,28,5,0.052826820628678335
AKR1E2,4,1,29,4,0.004295316988815445
KLHL7,4,3,27,4,0.02451677683875827
AC020718.1,6,26,4,2,0.5870410235735335
MS4A4A,2,9,21,6,1.0
PDSS1,3,4,26,5,0.14612128311818728
CRTC3,3,3,27,5,0.0940050661412895
ARHGAP6,6,14,16,2,0.23840849647301274
KCNQ5-IT1,4,8,22,4,0.2319489168585348
AC092903.2,5,2,28,3,0.001997423824049215
ARHGEF2,4,3,27,4,0.02451677683875827
ZNF883,0,6,24,8,0.3090878663634098
PAPSS1,4,2,28,4,0.011648575116067416
AC005358.1,2,6,24,6,1.0
AL390728.5,5,3,27,3,0.004903146793689084
AC092839.1,6,1,29,2,6.719356564557807e-05
SERPINA5,1,4,26,7,1.0
NIM1K,3,10,20,5,1.0
XIRP1,2,4,26,6,0.5870410235735337
GRID2IP,3,6,24,5,0.3630773851486934
AC124017.1,3,5,25,5,0.3269989799501434
RNA5S12,2,4,26,6,0.5870410235735337
SH2D4B,2,4,26,6,0.5870410235735337
RNA5SP322,1,5,25,7,1.0
LINC01539,4,1,29,4,0.004295316988815445
GIPC2,5,13,17,3,0.43813901878418016
ANKRD17,6,4,26,2,0.0016928238989559292
AL353616.2,4,7,23,4,0.19495871583158175
COL17A1,1,4,26,7,1.0
ASCC1,3,3,27,5,0.0940050661412895
DROSHA,2,10,20,6,1.0
CCL20,2,5,25,6,0.6236050996112921
MED4,1,7,23,7,0.6600304125521346
ZNF682,4,3,27,4,0.02451677683875827
RNU7-147P,2,3,27,6,0.27930717094803864
EDRF1,4,4,26,4,0.04413040688382748
AL138974.1,5,13,17,3,0.43813901878418016
CACNA1G,4,7,23,4,0.19495871583158175
ADAM19,3,8,22,5,0.6670881907574223
VN1R2,5,0,30,3,0.00011156667503416735
SAMM50,4,3,27,4,0.02451677683875827
AC023595.1,1,6,24,7,1.0
AL929288.2,1,4,26,7,1.0
LINC01982,4,14,16,4,1.0
EFHB,6,2,28,2,0.000253990042265285
ABCB10P4,2,3,27,6,0.27930717094803864
PPP2R2C,6,7,23,2,0.011430410736313054
INPP4B,4,25,5,4,0.07132797387965682
RAD51-AS1,1,4,26,7,1.0
AC008716.1,2,4,26,6,0.5870410235735337
SCO1,1,4,26,7,1.0
ABCA13,6,16,14,2,0.4262098911055281
TJP3,4,2,28,4,0.011648575116067416
GNB4,4,6,24,4,0.1700531324020792
LPAR1,2,5,25,6,0.6236050996112921
VPS13C,4,13,17,4,1.0
CD80,3,7,23,5,0.4112138249759355
CYP4A22-AS1,5,4,26,3,0.010133448139040891
LINC01992,3,4,26,5,0.14612128311818728
VIRMA,4,1,29,4,0.004295316988815445
NXPE1,0,5,25,8,0.5632164672412358
HIVEP2,3,9,21,5,0.6892823113735946
SPPL3,5,4,26,3,0.010133448139040891
ADGRE4P,4,3,27,4,0.02451677683875827
GABRA5,3,7,23,5,0.4112138249759355
C1orf68,2,3,27,6,0.27930717094803864
CLDN15,2,5,25,6,0.6236050996112921
AC006487.1,4,3,27,4,0.02451677683875827
NOC2LP2,2,3,27,6,0.27930717094803864
AC024022.1,4,12,18,4,0.6984460741576514
AC016687.3,8,18,12,0,0.038517944689921244
ST13P21,2,4,26,6,0.5870410235735337
PRR11,2,4,26,6,0.5870410235735337
