Feature,TP,FP,TN,FN,p value
SCN10A,3,1,270,105,0.07171913585768795
SCN11A,1,2,269,107,1.0
SCN1A,0,7,264,108,0.19879473342816242
SCN2A,3,6,265,105,0.7183043252302252
SCN2B,4,6,265,104,0.4797512312811443
SCN3A,10,3,268,98,0.00032344265396544333
SCN4A,3,3,268,105,0.35852494949639074
SCN5A,0,2,269,108,1.0
SCN7A,2,4,267,106,1.0
SCN9A,2,3,268,106,0.6259562380909157
SCNN1G,0,3,268,108,0.5610594482397786
SCRIB,1,2,269,107,1.0
SCRN1,2,0,271,106,0.08066339992462164
SCRN3,0,3,268,108,0.5610594482397786
SCRT2,2,1,270,106,0.19663040989578395
SCYL1,0,2,269,108,1.0
SCYL2,0,2,269,108,1.0
SDC2,1,2,269,107,1.0
SDK1,3,0,271,105,0.02267989493900613
SDK2,1,4,267,107,1.0
SDR16C6P,0,3,268,108,0.5610594482397786
SEC16A,1,1,270,107,0.4892574444026434
SEC16B,2,1,270,106,0.19663040989578395
SEC22B,1,3,268,107,1.0
SEC23B,2,1,270,106,0.19663040989578395
SEC23IP,0,6,265,108,0.18922155945846286
SEC24A,4,2,269,104,0.05768394776160528
SEC24B,0,3,268,108,0.5610594482397786
SEC31A,4,5,266,104,0.2816321515064024
SEL1L2,0,2,269,108,1.0
SEL1L3,2,1,270,106,0.19663040989578395
SEL1L,1,3,268,107,1.0
SELL,1,2,269,107,1.0
SELP,2,3,268,106,0.6259562380909157
SEMA3C,1,2,269,107,1.0
SEMA3D,0,3,268,108,0.5610594482397786
SEMA3E,0,4,267,108,0.5812942963706285
SEMA4C,1,2,269,107,1.0
SEMA5A,1,2,269,107,1.0
SEMA5B,0,3,268,108,0.5610594482397786
SEMA6D,3,7,264,105,1.0
SENP1,6,4,267,102,0.03518694736929783
SENP2,5,0,271,103,0.0017564854803826875
SENP5,2,1,270,106,0.19663040989578395
SENP7,0,5,266,108,0.3272795028353981
SEPHS1,5,0,271,103,0.0017564854803826875
SEPN1,2,2,269,106,0.3215416839339265
11-Sep,2,2,269,106,0.3215416839339265
6-Sep,1,2,269,107,1.0
9-Sep,1,2,269,107,1.0
SERAC1,2,1,270,106,0.19663040989578395
SERPINA10,2,3,268,106,0.6259562380909157
SERPINA13P,0,2,269,108,1.0
SERPINB11,1,1,270,107,0.4892574444026434
SERPINB13,0,5,266,108,0.3272795028353981
SERPINB2,1,1,270,107,0.4892574444026434
SERPINB3,0,5,266,108,0.3272795028353981
SERPINB6,0,2,269,108,1.0
SERPIND1,2,1,270,106,0.19663040989578395
SERTAD4,4,3,268,104,0.10534307900551326
SESN3,2,1,270,106,0.19663040989578395
SETBP1,1,2,269,107,1.0
SETD1B,12,7,264,96,0.0013165840078453895
SETD2,0,2,269,108,1.0
SETD5,1,5,266,107,0.678962439645028
SETD7,2,1,270,106,0.19663040989578395
SETDB2,3,0,271,105,0.02267989493900613
SETMAR,0,2,269,108,1.0
SETX,0,5,266,108,0.3272795028353981
SET,6,4,267,102,0.03518694736929783
SF3B14,2,1,270,106,0.19663040989578395
SF3B1,0,3,268,108,0.5610594482397786
SFN,4,1,270,104,0.024641464575757496
SFPQ,2,3,268,106,0.6259562380909157
SFT2D2,0,3,268,108,0.5610594482397786
SFTPA1,1,2,269,107,1.0
SFXN3,0,3,268,108,0.5610594482397786
SGCB,1,8,263,107,0.4553883621119452
SGCZ,1,1,270,107,0.4892574444026434
SGK1,1,2,269,107,1.0
SGK3,1,2,269,107,1.0
SGMS1,5,1,270,103,0.008120222982843388
SGOL1,4,2,269,104,0.05768394776160528
SGOL2,2,1,270,106,0.19663040989578395
SGTA,0,3,268,108,0.5610594482397786
SGTB,0,2,269,108,1.0
SH2B3,1,2,269,107,1.0
SH2D1A,0,4,267,108,0.5812942963706285
SH2D4B,1,3,268,107,1.0
SH3BGRL2,4,1,270,104,0.024641464575757496
SH3D19,8,3,268,100,0.0026097130270969194
SH3GL3,1,2,269,107,1.0
SH3GLB2,2,1,270,106,0.19663040989578395
SH3KBP1,4,3,268,104,0.10534307900551326
SH3PXD2A,4,1,270,104,0.024641464575757496
SH3RF2,1,2,269,107,1.0
SH3RF3,2,1,270,106,0.19663040989578395
SH3TC1,1,2,269,107,1.0
SHANK1,1,1,270,107,0.4892574444026434
SHANK3,2,1,270,106,0.19663040989578395
SHC1,12,9,262,96,0.005106901276865734
SHC4,5,0,271,103,0.0017564854803826875
SHCBP1L,5,1,270,103,0.008120222982843388
SHFM1,1,3,268,107,1.0
SHOX2,0,2,269,108,1.0
SHPK,0,2,269,108,1.0
SHROOM2,2,4,267,106,1.0
SHROOM3,1,1,270,107,0.4892574444026434
SHROOM4,2,3,268,106,0.6259562380909157
SIAE,1,3,268,107,1.0
SIDT1,3,3,268,105,0.35852494949639074
SIK1,12,5,266,96,0.0002813489154130748
SIKE1,7,0,271,101,0.0001322822357880267
SIL1,1,2,269,107,1.0
SIN3A,2,1,270,106,0.19663040989578395
SIPA1L1,2,9,262,106,0.7353674119538136
SIPA1L2,6,2,269,102,0.007949338221575309
SIPA1L3,2,5,266,106,1.0
SIRT1,1,2,269,107,1.0
SIX4,2,1,270,106,0.19663040989578395
SIX5,2,1,270,106,0.19663040989578395
SI,2,1,270,106,0.19663040989578395
SKA2,0,2,269,108,1.0
SKIDA1,4,3,268,104,0.10534307900551326
SKI,2,1,270,106,0.19663040989578395
SKP2,1,2,269,107,1.0
SLAIN1,0,2,269,108,1.0
SLA,1,2,269,107,1.0
SLC10A7,0,3,268,108,0.5610594482397786
SLC12A1,0,3,268,108,0.5610594482397786
SLC12A3,0,3,268,108,0.5610594482397786
SLC12A6,2,3,268,106,0.6259562380909157
SLC12A7,2,2,269,106,0.3215416839339265
SLC12A9,3,0,271,105,0.02267989493900613
SLC13A1,1,2,269,107,1.0
SLC13A2,1,2,269,107,1.0
SLC13A3,1,2,269,107,1.0
SLC13A4,0,2,269,108,1.0
SLC15A4,1,1,270,107,0.4892574444026434
SLC16A11,1,2,269,107,1.0
SLC16A14,1,3,268,107,1.0
SLC16A4,6,2,269,102,0.007949338221575309
SLC16A6,0,2,269,108,1.0
SLC16A7,3,3,268,105,0.35852494949639074
SLC16A9,1,4,267,107,1.0
SLC17A1,1,2,269,107,1.0
SLC17A3,0,2,269,108,1.0
SLC17A6,5,5,266,103,0.15599213315520732
SLC18A2,0,2,269,108,1.0
SLC19A1,0,3,268,108,0.5610594482397786
SLC19A2,2,3,268,106,0.6259562380909157
SLC1A5,7,3,268,101,0.007053548403764879
SLC20A1,1,5,266,107,0.678962439645028
SLC22A15,0,3,268,108,0.5610594482397786
SLC22A25,1,2,269,107,1.0
SLC22A3,0,3,268,108,0.5610594482397786
SLC22A4,2,1,270,106,0.19663040989578395
SLC22A5,0,3,268,108,0.5610594482397786
SLC22A6,3,0,271,105,0.02267989493900613
SLC22A8,0,2,269,108,1.0
SLC23A2,3,1,270,105,0.07171913585768795
SLC24A1,2,1,270,106,0.19663040989578395
SLC24A2,0,2,269,108,1.0
SLC24A5,1,2,269,107,1.0
SLC25A13,0,2,269,108,1.0
SLC25A14,1,2,269,107,1.0
SLC25A15,0,3,268,108,0.5610594482397786
SLC25A16,5,2,269,103,0.02193959932865965
SLC25A19,1,2,269,107,1.0
SLC25A21,0,2,269,108,1.0
SLC25A23,3,1,270,105,0.07171913585768795
SLC25A26,3,3,268,105,0.35852494949639074
SLC25A30,0,3,268,108,0.5610594482397786
SLC25A31,0,3,268,108,0.5610594482397786
SLC25A33,6,3,268,102,0.018306907989979544
SLC25A37,1,1,270,107,0.4892574444026434
SLC25A3P1,2,1,270,106,0.19663040989578395
SLC25A40,1,2,269,107,1.0
SLC25A48,1,2,269,107,1.0
SLC25A51,0,2,269,108,1.0
SLC26A1,2,1,270,106,0.19663040989578395
SLC26A5,3,1,270,105,0.07171913585768795
SLC26A7,0,3,268,108,0.5610594482397786
SLC26A9,1,2,269,107,1.0
SLC27A4,0,3,268,108,0.5610594482397786
SLC2A12,2,3,268,106,0.6259562380909157
SLC2A13,3,0,271,105,0.02267989493900613
SLC2A2,0,2,269,108,1.0
SLC30A7,1,4,267,107,1.0
SLC30A9,1,2,269,107,1.0
SLC35B4,5,5,266,103,0.15599213315520732
SLC35D2,2,1,270,106,0.19663040989578395
SLC35F1,3,1,270,105,0.07171913585768795
SLC35F2,1,2,269,107,1.0
SLC35F3,1,2,269,107,1.0
SLC35F6,1,1,270,107,0.4892574444026434
SLC35G1,5,2,269,103,0.02193959932865965
SLC36A4,1,4,267,107,1.0
SLC37A2,2,2,269,106,0.3215416839339265
SLC38A1,2,1,270,106,0.19663040989578395
SLC38A2,5,1,270,103,0.008120222982843388
SLC38A5,0,2,269,108,1.0
SLC39A2,1,2,269,107,1.0
SLC39A6,0,3,268,108,0.5610594482397786
SLC39A8,1,1,270,107,0.4892574444026434
SLC39A9,4,0,271,104,0.006333481299458567
SLC3A2,7,3,268,101,0.007053548403764879
SLC40A1,1,1,270,107,0.4892574444026434
SLC44A1,6,0,271,102,0.00048373797989167646
SLC46A3,0,3,268,108,0.5610594482397786
SLC4A10,0,3,268,108,0.5610594482397786
SLC4A3,4,4,267,104,0.2317499857824026
SLC4A4,2,4,267,106,1.0
SLC51A,1,2,269,107,1.0
SLC5A3,3,2,269,105,0.14233564278051095
SLC6A15,0,4,267,108,0.5812942963706285
SLC6A18,1,2,269,107,1.0
SLC6A1,4,3,268,104,0.10534307900551326
SLC6A3,1,3,268,107,1.0
SLC6A6,10,7,264,98,0.010183640299227916
SLC7A1,1,1,270,107,0.4892574444026434
SLC7A2,0,3,268,108,0.5610594482397786
SLC7A3,0,3,268,108,0.5610594482397786
SLC7A9,0,3,268,108,0.5610594482397786
SLC8A1,4,2,269,104,0.05768394776160528
SLC8A3,2,2,269,106,0.3215416839339265
SLC9A2,1,2,269,107,1.0
SLC9A4,2,2,269,106,0.3215416839339265
SLC9A5,0,2,269,108,1.0
SLC9A6,2,1,270,106,0.19663040989578395
SLC9A7P1,1,2,269,107,1.0
SLC9A9,0,3,268,108,0.5610594482397786
SLC9B2,0,2,269,108,1.0
SLC9C1,1,2,269,107,1.0
SLCO1B3,1,4,267,107,1.0
SLCO3A1,4,6,265,104,0.4797512312811443
SLCO5A1,3,0,271,105,0.02267989493900613
SLFN12,3,2,269,105,0.14233564278051095
SLIRP,1,1,270,107,0.4892574444026434
SLIT2,0,2,269,108,1.0
SLITRK1,5,10,261,103,0.7708652043466108
SLITRK2,2,4,267,106,1.0
SLITRK3,4,0,271,104,0.006333481299458567
SLMAP,5,0,271,103,0.0017564854803826875
SLTM,0,5,266,108,0.3272795028353981
SLX4IP,0,3,268,108,0.5610594482397786
SLX4,3,0,271,105,0.02267989493900613
SMAD2,3,3,268,105,0.35852494949639074
SMAD4,3,2,269,105,0.14233564278051095
SMAD5,7,11,260,101,0.42138860782083887
SMAD6,1,2,269,107,1.0
SMAD7,1,2,269,107,1.0
SMAP1,5,9,262,103,0.5526081452063355
SMAP2,0,2,269,108,1.0
SMARCA1,0,2,269,108,1.0
SMARCA2,0,3,268,108,0.5610594482397786
SMARCA4,1,2,269,107,1.0
SMARCA5,1,6,265,107,0.6782738872366562
SMARCAD1,2,1,270,106,0.19663040989578395
SMARCC1,9,5,266,99,0.004903674133998242
SMARCC2,2,0,271,106,0.08066339992462164
SMC2,3,0,271,105,0.02267989493900613
SMC3,0,8,263,108,0.11157723011894452
SMC4,1,1,270,107,0.4892574444026434
SMC5,1,4,267,107,1.0
SMC6,7,6,265,101,0.056978350475120926
SMCHD1,1,2,269,107,1.0
SMCO3,1,3,268,107,1.0
SMEK1,5,1,270,103,0.008120222982843388
SMEK2,6,5,266,102,0.08316240260048864
SMG1,2,7,264,106,1.0
SMIM10,1,2,269,107,1.0
SMIM15,1,2,269,107,1.0
SMOX,2,1,270,106,0.19663040989578395
SMO,1,2,269,107,1.0
SMPD2,3,0,271,105,0.02267989493900613
SMTNL2,3,4,267,105,0.4116721863176548
SMTN,5,3,268,103,0.04525670117381173
SMURF1,8,4,267,100,0.0059637219289195185
SMYD1,0,3,268,108,0.5610594482397786
SNAP23,1,2,269,107,1.0
SNAP25,0,2,269,108,1.0
SNAP29,2,1,270,106,0.19663040989578395
SNAPC1,2,1,270,106,0.19663040989578395
SNCAIP,0,2,269,108,1.0
SND1,6,4,267,102,0.03518694736929783
SNORD115-20,1,2,269,107,1.0
SNORD116-2,1,2,269,107,1.0
SNORD116-3,3,0,271,105,0.02267989493900613
SNORD116-6,3,1,270,105,0.07171913585768795
SNRK,2,3,268,106,0.6259562380909157
SNRNP200,1,1,270,107,0.4892574444026434
SNRNP40,2,1,270,106,0.19663040989578395
SNX10,0,3,268,108,0.5610594482397786
SNX13,0,4,267,108,0.5812942963706285
SNX14,1,2,269,107,1.0
SNX16,2,1,270,106,0.19663040989578395
SNX18,0,4,267,108,0.5812942963706285
SNX19,0,3,268,108,0.5610594482397786
SNX20,4,1,270,104,0.024641464575757496
SNX21,1,1,270,107,0.4892574444026434
SNX25,0,2,269,108,1.0
SNX4,3,4,267,105,0.4116721863176548
SNX9,6,3,268,102,0.018306907989979544
SOBP,0,4,267,108,0.5812942963706285
SOHLH2,2,1,270,106,0.19663040989578395
SON,2,3,268,106,0.6259562380909157
SORCS1,5,3,268,103,0.04525670117381173
SORCS3,1,1,270,107,0.4892574444026434
SORL1,2,8,263,106,0.7309933195891662
SOS1,0,3,268,108,0.5610594482397786
SOWAHA,4,1,270,104,0.024641464575757496
SOX11,5,7,264,103,0.3343272898114607
SOX17,4,2,269,104,0.05768394776160528
SOX1,1,2,269,107,1.0
SOX21,1,2,269,107,1.0
SOX2,1,4,267,107,1.0
SOX30,3,5,266,105,0.6932647096952717
SOX4,8,5,266,100,0.011819985973294521
SOX5,0,3,268,108,0.5610594482397786
SOX6,3,2,269,105,0.14233564278051095
SOX7,4,3,268,104,0.10534307900551326
SOX9,8,5,266,100,0.011819985973294521
SP110,0,3,268,108,0.5610594482397786
SP140,3,2,269,105,0.14233564278051095
SP1,2,3,268,106,0.6259562380909157
SP4,4,3,268,104,0.10534307900551326
SP8,3,1,270,105,0.07171913585768795
SPAG17,0,3,268,108,0.5610594482397786
SPAG5,1,2,269,107,1.0
SPAG6,1,2,269,107,1.0
SPAG8,0,2,269,108,1.0
SPAM1,1,1,270,107,0.4892574444026434
SPANXC,0,2,269,108,1.0
SPANXD,2,1,270,106,0.19663040989578395
SPANXN2,0,3,268,108,0.5610594482397786
SPANXN3,0,2,269,108,1.0
SPANXN5,0,4,267,108,0.5812942963706285
SPATA21,1,2,269,107,1.0
SPATA2,1,2,269,107,1.0
SPATA31D5P,1,2,269,107,1.0
SPATA41,1,2,269,107,1.0
SPATA4,2,3,268,106,0.6259562380909157
SPATA5,1,2,269,107,1.0
SPATA6,4,1,270,104,0.024641464575757496
SPATA9,0,4,267,108,0.5812942963706285
SPATS2L,3,4,267,105,0.4116721863176548
SPDYA,0,3,268,108,0.5610594482397786
SPECC1L,0,3,268,108,0.5610594482397786
SPECC1,3,3,268,105,0.35852494949639074
SPEF2,5,12,259,103,1.0
SPEG,5,1,270,103,0.008120222982843388
SPEN,0,3,268,108,0.5610594482397786
SPG11,0,3,268,108,0.5610594482397786
SPG20,1,3,268,107,1.0
SPICE1,1,3,268,107,1.0
SPIN4,0,7,264,108,0.19879473342816242
SPINK13,0,3,268,108,0.5610594482397786
SPINK5,2,5,266,106,1.0
SPINT3,0,2,269,108,1.0
SPOCK1,0,3,268,108,0.5610594482397786
SPOPL,2,2,269,106,0.3215416839339265
SPOP,4,8,263,104,0.7478319903762891
SPRED1,9,7,264,99,0.0203210874177357
SPRN,0,3,268,108,0.5610594482397786
SPRY4,2,0,271,106,0.08066339992462164
SPSB1,1,3,268,107,1.0
SPTA1,0,2,269,108,1.0
SPTAN1,2,3,268,106,0.6259562380909157
SPTBN1,5,4,267,103,0.12595822597585074
SPTBN5,1,2,269,107,1.0
SPTLC2,1,2,269,107,1.0
SPZ1,2,6,265,106,1.0
SQRDL,0,3,268,108,0.5610594482397786
SRCAP,0,3,268,108,0.5610594482397786
SREK1IP1,4,0,271,104,0.006333481299458567
SRFBP1,3,0,271,105,0.02267989493900613
SRF,7,4,267,101,0.0148302603129465
SRGAP3,2,1,270,106,0.19663040989578395
SRI,1,5,266,107,0.678962439645028
SRPK1,2,1,270,106,0.19663040989578395
SRPK2,3,2,269,105,0.14233564278051095
SRPR,3,2,269,105,0.14233564278051095
SRPX,1,2,269,107,1.0
SRRM1,3,1,270,105,0.07171913585768795
SRRM2,5,2,269,103,0.02193959932865965
SRRT,10,3,268,98,0.00032344265396544333
SRR,1,2,269,107,1.0
SRSF11,1,2,269,107,1.0
SRSF1,2,4,267,106,1.0
SSC5D,2,1,270,106,0.19663040989578395
SSFA2,1,2,269,107,1.0
SSH1,3,7,264,105,1.0
SSPO,5,3,268,103,0.04525670117381173
SSR1,3,4,267,105,0.4116721863176548
SSR4,0,4,267,108,0.5812942963706285
SSRP1,1,1,270,107,0.4892574444026434
SSTR1,1,2,269,107,1.0
SSTR4,1,2,269,107,1.0
SSX4,0,3,268,108,0.5610594482397786
ST18,1,2,269,107,1.0
ST3GAL1,5,1,270,103,0.008120222982843388
ST3GAL3,0,3,268,108,0.5610594482397786
ST3GAL5,4,2,269,104,0.05768394776160528
ST5,2,1,270,106,0.19663040989578395
ST6GALNAC6,2,1,270,106,0.19663040989578395
ST7,0,3,268,108,0.5610594482397786
ST8SIA3,5,4,267,103,0.12595822597585074
ST8SIA4,13,9,262,95,0.0024404291500236277
ST8SIA6,1,2,269,107,1.0
STAB2,1,2,269,107,1.0
STAG1,4,4,267,104,0.2317499857824026
STAG2,1,4,267,107,1.0
STAMBPL1,3,1,270,105,0.07171913585768795
STAMBP,4,0,271,104,0.006333481299458567
STARD8,3,1,270,105,0.07171913585768795
STARD9,0,2,269,108,1.0
STAR,1,2,269,107,1.0
STAT1,2,1,270,106,0.19663040989578395
STAT4,1,2,269,107,1.0
STAU2,1,2,269,107,1.0
STC1,4,5,266,104,0.2816321515064024
STEAP2,2,1,270,106,0.19663040989578395
STEAP4,0,2,269,108,1.0
STIL,1,5,266,107,0.678962439645028
STIM2,3,2,269,105,0.14233564278051095
STIP1,3,3,268,105,0.35852494949639074
STK10,1,2,269,107,1.0
STK17A,2,1,270,106,0.19663040989578395
STK39,2,1,270,106,0.19663040989578395
STK3,5,8,263,103,0.531496573945446
STK40,1,2,269,107,1.0
STOX2,0,4,267,108,0.5812942963706285
STPG1,2,2,269,106,0.3215416839339265
STRADB,0,2,269,108,1.0
STRBP,0,2,269,108,1.0
STRN3,3,1,270,105,0.07171913585768795
STS,3,3,268,105,0.35852494949639074
STUB1,2,1,270,106,0.19663040989578395
STX11,2,1,270,106,0.19663040989578395
STX17,3,0,271,105,0.02267989493900613
STX3,1,2,269,107,1.0
STX4,0,3,268,108,0.5610594482397786
STX6,7,1,270,101,0.0008068505188256991
STX7,1,2,269,107,1.0
STXBP3,1,4,267,107,1.0
STXBP4,3,0,271,105,0.02267989493900613
STXBP5L,0,5,266,108,0.3272795028353981
STXBP6,1,2,269,107,1.0
STYXL1,1,2,269,107,1.0
SUCLA2,1,2,269,107,1.0
SUCO,5,11,260,103,0.7817763850918291
SUDS3,1,2,269,107,1.0
SUGP2,3,0,271,105,0.02267989493900613
SULF1,2,6,265,106,1.0
SULT1E1,0,3,268,108,0.5610594482397786
SULT2A1,0,2,269,108,1.0
SUPT16H,3,4,267,105,0.4116721863176548
SUPT3H,1,1,270,107,0.4892574444026434
SUPT6H,2,1,270,106,0.19663040989578395
SURF6,0,2,269,108,1.0
SUSD1,2,3,268,106,0.6259562380909157
SUV420H2,0,2,269,108,1.0
SUZ12,2,3,268,106,0.6259562380909157
SV2B,4,1,270,104,0.024641464575757496
SV2C,1,2,269,107,1.0
SVEP1,1,2,269,107,1.0
SVIL,5,5,266,103,0.15599213315520732
SWT1,0,2,269,108,1.0
SYBU,2,3,268,106,0.6259562380909157
SYCP2,4,5,266,104,0.2816321515064024
SYCP3,1,2,269,107,1.0
SYDE1,4,3,268,104,0.10534307900551326
SYDE2,6,1,270,102,0.0025924724445127592
SYK,0,3,268,108,0.5610594482397786
SYN3,1,2,269,107,1.0
SYNC,2,1,270,106,0.19663040989578395
SYNE1,13,14,257,95,0.02605842058213181
SYNE2,3,3,268,105,0.35852494949639074
SYNE3,2,1,270,106,0.19663040989578395
SYNJ1,1,4,267,107,1.0
SYNJ2BP,0,2,269,108,1.0
SYNJ2,4,2,269,104,0.05768394776160528
SYNM,0,4,267,108,0.5812942963706285
SYNPR,0,3,268,108,0.5610594482397786
SYT11,1,2,269,107,1.0
SYT16,1,4,267,107,1.0
SYT1,0,3,268,108,0.5610594482397786
SYT7,3,0,271,105,0.02267989493900613
SYTL1,4,4,267,104,0.2317499857824026
SYTL2,3,6,265,105,0.7183043252302252
TAB2,1,3,268,107,1.0
TAB3,2,1,270,106,0.19663040989578395
TAC4,0,2,269,108,1.0
TACR1,1,2,269,107,1.0
TAF1C,3,0,271,105,0.02267989493900613
TAF1,3,9,262,105,1.0
TAF7,1,3,268,107,1.0
TAF9B,0,2,269,108,1.0
TANC2,2,3,268,106,0.6259562380909157
TAOK1,3,2,269,105,0.14233564278051095
TAOK2,3,0,271,105,0.02267989493900613
TAOK3,2,1,270,106,0.19663040989578395
TAP1,1,4,267,107,1.0
TAP2,1,2,269,107,1.0
TAPBP,0,3,268,108,0.5610594482397786
TAPT1,1,2,269,107,1.0
TARBP1,2,1,270,106,0.19663040989578395
TARDBP,6,7,264,102,0.20744398915188117
TAS2R31,3,1,270,105,0.07171913585768795
TAS2R41,0,2,269,108,1.0
TAT,0,3,268,108,0.5610594482397786
TAX1BP3,2,1,270,106,0.19663040989578395
TBC1D10A,0,3,268,108,0.5610594482397786
TBC1D10C,0,3,268,108,0.5610594482397786
TBC1D12,1,1,270,107,0.4892574444026434
TBC1D14,3,3,268,105,0.35852494949639074
TBC1D15,0,3,268,108,0.5610594482397786
TBC1D19,0,2,269,108,1.0
TBC1D23,2,6,265,106,1.0
TBC1D32,1,2,269,107,1.0
TBC1D3B,2,1,270,106,0.19663040989578395
TBC1D4,0,3,268,108,0.5610594482397786
TBC1D7,0,4,267,108,0.5812942963706285
TBC1D8B,0,3,268,108,0.5610594482397786
TBC1D9B,0,2,269,108,1.0
TBC1D9,1,2,269,107,1.0
TBCD,1,1,270,107,0.4892574444026434
TBCE,0,4,267,108,0.5812942963706285
TBCK,3,1,270,105,0.07171913585768795
TBL1XR1,0,5,266,108,0.3272795028353981
TBL1X,2,6,265,106,1.0
TBPL2,0,6,265,108,0.18922155945846286
TBP,1,1,270,107,0.4892574444026434
TBR1,1,3,268,107,1.0
TBX22,1,5,266,107,0.678962439645028
TBX2,4,0,271,104,0.006333481299458567
TBX3,2,1,270,106,0.19663040989578395
TBX4,5,2,269,103,0.02193959932865965
TBX5,2,1,270,106,0.19663040989578395
TCAIM,0,2,269,108,1.0
TCEA1,2,1,270,106,0.19663040989578395
TCEAL1,6,0,271,102,0.00048373797989167646
TCEAL5,2,1,270,106,0.19663040989578395
TCEANC2,0,3,268,108,0.5610594482397786
TCEANC,2,1,270,106,0.19663040989578395
TCEB3C,1,2,269,107,1.0
TCEB3,2,1,270,106,0.19663040989578395
TCERG1L,1,1,270,107,0.4892574444026434
TCERG1,9,5,266,99,0.004903674133998242
TCF12,1,3,268,107,1.0
TCF19,2,3,268,106,0.6259562380909157
TCF20,6,1,270,102,0.0025924724445127592
TCF25,0,3,268,108,0.5610594482397786
TCF3,4,4,267,104,0.2317499857824026
TCF4,11,6,265,97,0.0016192891598075757
TCF7L1,3,0,271,105,0.02267989493900613
TCHHL1,0,3,268,108,0.5610594482397786
TCOF1,2,4,267,106,1.0
TCP10L2,0,3,268,108,0.5610594482397786
TCP11,0,2,269,108,1.0
TCP1,1,2,269,107,1.0
TCTE3,1,2,269,107,1.0
TDO2,0,3,268,108,0.5610594482397786
TDRD12,0,6,265,108,0.18922155945846286
TDRD7,2,5,266,106,1.0
TDRD9,1,2,269,107,1.0
TEAD1,3,0,271,105,0.02267989493900613
TEAD2,5,3,268,103,0.04525670117381173
TEAD3,3,0,271,105,0.02267989493900613
TECPR1,3,1,270,105,0.07171913585768795
TECR,0,3,268,108,0.5610594482397786
TECTA,2,3,268,106,0.6259562380909157
TEKT3,1,3,268,107,1.0
TENC1,0,3,268,108,0.5610594482397786
TENM1,4,4,267,104,0.2317499857824026
TENM2,2,5,266,106,1.0
TENM3,0,5,266,108,0.3272795028353981
TENM4,1,7,264,107,0.4487989896028073
TEP1,0,6,265,108,0.18922155945846286
TET2,3,2,269,105,0.14233564278051095
TET3,2,1,270,106,0.19663040989578395
TEX10,1,3,268,107,1.0
TEX2,2,4,267,106,1.0
TEX35,1,2,269,107,1.0
TEX36,1,2,269,107,1.0
TFAP2B,11,5,266,97,0.0007535631193169505
TFCP2,0,2,269,108,1.0
TFDP1,6,5,266,102,0.08316240260048864
TFDP3,0,2,269,108,1.0
TFE3,2,2,269,106,0.3215416839339265
TFRC,0,3,268,108,0.5610594482397786
TF,1,2,269,107,1.0
TGFA,1,2,269,107,1.0
TGFBR1,2,2,269,106,0.3215416839339265
TGFBRAP1,0,2,269,108,1.0
TGM2,1,1,270,107,0.4892574444026434
TGM3,0,5,266,108,0.3272795028353981
TGM7,3,4,267,105,0.4116721863176548
TGOLN2,4,3,268,104,0.10534307900551326
TG,1,5,266,107,0.678962439645028
THAP1,4,3,268,104,0.10534307900551326
THAP5,0,6,265,108,0.18922155945846286
THAP9,1,1,270,107,0.4892574444026434
THBS2,0,3,268,108,0.5610594482397786
THBS3,2,1,270,106,0.19663040989578395
THEMIS,2,7,264,106,1.0
THNSL1,6,6,265,102,0.10862330135845251
THNSL2,0,3,268,108,0.5610594482397786
THOC1,3,0,271,105,0.02267989493900613
THOC6,1,2,269,107,1.0
THSD1,3,0,271,105,0.02267989493900613
THSD4,3,1,270,105,0.07171913585768795
THSD7B,2,3,268,106,0.6259562380909157
THY1,1,2,269,107,1.0
THYN1,2,1,270,106,0.19663040989578395
TIA1,2,1,270,106,0.19663040989578395
TIAF1,1,2,269,107,1.0
TIAM2,4,4,267,104,0.2317499857824026
TICAM1,2,3,268,106,0.6259562380909157
TICRR,2,5,266,106,1.0
TIE1,2,5,266,106,1.0
TIGD2,0,3,268,108,0.5610594482397786
TIGD4,1,2,269,107,1.0
TIGD6,1,1,270,107,0.4892574444026434
TIGD7,0,2,269,108,1.0
TIMM17A,1,2,269,107,1.0
TIMM44,2,1,270,106,0.19663040989578395
TIMM8A,1,3,268,107,1.0
TIMP3,5,2,269,103,0.02193959932865965
TINAG,1,2,269,107,1.0
TINF2,0,3,268,108,0.5610594482397786
TJAP1,2,1,270,106,0.19663040989578395
TJP1,3,5,266,105,0.6932647096952717
TKTL1,0,2,269,108,1.0
TKTL2,3,4,267,105,0.4116721863176548
TLE1,2,1,270,106,0.19663040989578395
TLE4,6,8,263,102,0.2358052234074713
TLL1,3,0,271,105,0.02267989493900613
TLL2,1,2,269,107,1.0
TLN2,2,4,267,106,1.0
TLR2,1,2,269,107,1.0
TLR5,2,3,268,106,0.6259562380909157
TLX1,3,1,270,105,0.07171913585768795
TM4SF5,0,4,267,108,0.5812942963706285
TM6SF1,1,5,266,107,0.678962439645028
TM9SF2,1,4,267,107,1.0
TM9SF3,2,1,270,106,0.19663040989578395
TMBIM4,3,0,271,105,0.02267989493900613
TMBIM6,2,1,270,106,0.19663040989578395
TMC1,2,1,270,106,0.19663040989578395
TMC2,1,2,269,107,1.0
TMC6,2,5,266,106,1.0
TMC7,8,2,269,100,0.0009349840232013532
TMCC1,2,1,270,106,0.19663040989578395
